key,offset,text,raw_hex,raw_bytes,category
dialogue_105E01,0x105E01,必是汝怕我知了詳細,a9d9a7b05aa6b3a548aff3bd5ab065bb50a448ad43a148a5b2ac4fa6bca9c8a7daaabea446b8d4b2d3a14da5fda7efa9d9a446a143a75ebb50a6bca8d6a44fb1feb8e9a14da960a6f3a9bfa5cdb2a7a4dfa148,83,dialogue
dialogue_105E55,0x105E55,蟲小技欲欺吾耶,ac4fa2a6b9b5a5c04ac2cea470a7deb1fdb4dba75ead43a148,25,dialogue
dialogue_105E70,0x105E70,足智多謀,a1b3a8acb4bca668bfd1a14dc3f8a548b4dba4a7a143,22,dialogue
dialogue_105E87,0x105E87,除我一心腹大患也,aea1b3b54cbfd1a14da5b2acb0a9d2b462a151a6dbc25fa8e4c175a14db0a3a7daa440a4dfb8a1a46ab177a45da149,47,dialogue
dialogue_105EB7,0x105EB7,今特冒生命危險前來通報將軍,43a45bbc7db14ead78a4a7abc2a14da4b5af53ab5fa5cda952a64dc049ab65a8d3b371b3f8b14ead78a14da1afa6b3bb50b8e9a4c4b5b2a4a7b6fba143,61,dialogue
dialogue_105EF5,0x105EF5,反賊如此無禮耶,d6a44fa4cfb8e9a670a6b9b54cc2a7ad43a149,19,dialogue
dialogue_105F09,0x105F09,到帳下,dfa148a1b3a759b3eaa1afa8ecb162a455a143,19,dialogue
dialogue_105F20,0x105F20,我欲使汝為先鋒,a7dab1fda8cfa6bcacb0a5fdbe57a143,16,dialogue
dialogue_105F31,0x105F31,尚未曾練熟,dba4a7ad78a97ca5bcb4bfbd6dbcf4a14da4a3a569bbb4b669a143,27,dialogue
dialogue_105F4D,0x105F4D,其軍若練熟,5fa8e4ad78ad59bd6dbcf4a14da75eadbaafc5c46da9f3a249a86fa149a5aaa56ba149b1c0a558b1d9a4a7a149,45,dialogue
dialogue_105F7B,0x105F7B,吾豈會中計,5fa6b9a444a179adc9a44db1fea448a17aa4a7ad70a75fa148a75eb05ab77ca4a4ad70a149,37,dialogue
dialogue_105FD0,0x105FD0,明公何足慮也,a1b3a444b54cbfd1a4a7bdfaa14da9faa4bda6f3a8acbc7ba45da148a6b9ad70a440ac49a14da8e4a4baa5b2b6c3a143,48,dialogue
dialogue_106001,0x106001,此計不易成也,78ad59a1ada8bea675c459b14ba14da6b9ad70a4a3a9f6a6a8a45da143,29,dialogue
dialogue_10601F,0x10601F,可乘機壞其城壁,49a1b3a4a3aabea75ea4e8a5ceb6a1a14da569adbcbef7c361a8e4abb0bec0a143,33,dialogue
dialogue_106041,0x106041,苦肉計必瞞不得他,5fa148a1b3aaf8a9f3c576bfd1a14dbaeba9f3a74cb5a6a151ad57a6d7ad70a5b2bf66a4a3b16fa54ca143,43,dialogue
dialogue_10606D,0x10606D,用須一人為我行詐降耳,51a5ceb6b7a440a448acb0a7daa6e6b642adb0a6d5a143a670a4a3a8fca8c7ad57a14da1b3a670a6f3aad6ab48a148,47,dialogue
dialogue_10609D,0x10609D,不如納降為萬安之策,a6f3a8a1b3bed6a6cab855a4a7b2b3a14dadc9a4d1a46ca4a7a657a14da548a9baa57ca4e8a14db6d5a4a3a569b7eda143a548b74da4a7ad70a14da4a3a670afc7adb0acb0b855a677a4a7b5a6a143,79,dialogue
dialogue_1060ED,0x1060ED,汝趕出此言,adbcbea4b5a8e2ad78acdbbcc4a4a7bbdaa14da6bcbbb0a558a6b9a8a5a14dba43a7daad78a4dfa14da4a3b1d9a6bcadbaa14dc3f8a548aa41b2b3a149,61,dialogue
dialogue_10612B,0x10612B,但於軍不利,b6a249b86fa954b7edb8dda14da6fda9f3ad78a4a3a751a14db1e6a9faa4bdbc65aea4a14dc576a542b04fb86fa143,47,dialogue
dialogue_10615B,0x10615B,不看眾官面皮,a1ad59a4a3acddb2b3a978adb1a5d6a14da84db6b7b1d9adbaa149a4b5a542a74ba6baa149a5aaa56ba149a5b4a440a6caafe1a7faa14da548a5bfa8e4b86fa149,65,dialogue
dialogue_10619D,0x10619D,亦乃一方大將,b855a6a75ea5e7a444a440a4e8a46ab14ea14da4b5b351a1afa9f3b2b3b14ea4a7ab65a14db54cbaddac72a5b420a14da4a3b3d3a9c1abeba143ac47b1fda7ebadb0a9faa4bda14dacb0b3f8f841a4a7ad70a143,84,dialogue
dialogue_1061F4,0x1061F4,吾自幼孰讀兵書,a75ea6dba5aeb145c5aaa74caed1a14db260aabea66cb0b0a4a7b944a143,30,dialogue
dialogue_106213,0x106213,如嬰兒之望父母,78a75eb6c9a4dfa7ebadb0a14da670c0a6a8e0a4a7b1e6a4f7a5c0a14db05aa6b3b642a547a148,39,dialogue
dialogue_10623B,0x10623B,若汝能建大功,e1ac59a8a3a8c6a4a3a9faa14dbb7ea5c7b44cc343a14da9afa4c5b1bec368a143ad59a6bcafe0abd8a46aa55ca14da54ca4e9a8fcc0efa14da5b2a662bdd1a448a4a7a457a143,71,dialogue
dialogue_106283,0x106283,卻敢來戲侮我耶,a1a249a5cead57a6d7ad70a14db44ea4a4a8faa8c6a14dab6fb4b1a8d3c0b8ab56a7daad43a149a5aaa56ba149b1c0a558b1d9a4a7a149,55,dialogue
dialogue_1062BB,0x1062BB,一有風吹草動無不入其耳,b9bcc4ad78a4d3a675b7a5acb0baeba9faa14da440a6b3adb7a76aaff3b0cab54ca4a3a44aa8e4a6d5a146a1b3b1fda4f5a8e4bf6ea14db9eaacb0c3f8a86fa143,65,dialogue
dialogue_1062FD,0x1062FD,此乃釜底抽薪之計也,a14da9a4f5bcc4a4a7c2b3addca14da548c25fbcc4a4a7a5cdad70a14dae7aa8e4bed4a44fa146a6b9a444b079a9b3a9e2c17ea4a7ad70a45da143,59,dialogue
dialogue_106339,0x106339,必不為明公所用,ad70a1a1afa9bea9f3a1b3a477a45ba14da5b2a4a3acb0a9faa4bda9d2a5cea143,33,dialogue
dialogue_10635B,0x10635B,命一將軍為使,56a1afb9efa1b3a4a3baa1a477a45ba14da952a440b14ead78acb0a8cfa14da6b9a448a5b2adb0a86fa143,43,dialogue
dialogue_106387,0x106387,將軍別來無恙乎,40b14ead78a74fa8d3b54cae7ea547a148,17,dialogue
dialogue_106399,0x106399,故不忍以健將決死戰,e4a6d5a4bda4a7ab69b2a4a14da540a9d2a875a8a3a146a75ea544a444b7eda540ad5eb6afa14da8e4a66ebde5c2a7a468a14da4d1a455a9d2aabea45da146a4b5a4e9b07dab65a8a3a4bda4a7ab69a14da451a4c0b771b752a14dac47a4a3a7d4a548b0b7b14ea84da6babed4a14daf53bbbaa7cca8d3a95ec1dca143a4bdb05aa4a3bb44a179a87db856bedca4eca6d3b4cfa14dbde5a6dabedca544a6d3a8c6a17ab94aa569a8c6a4a7a544a14da6d3a5e6c175a5a2a4a7a14dab44a456a4d2a45da143,197,dialogue
dialogue_10645F,0x10645F,願從公言,46c440b171a4bda8a5a143,11,dialogue
dialogue_10646B,0x10646B,不忍背棄,5ea75ea8c6a1b3a4e9a45ba14da4a3a7d4ad49b1f3a143,23,dialogue
dialogue_106483,0x106483,鴃祟儔鞳酗擗,bea1afa9bea9f3a1b3a4e9a45ba14da5b2a4a3a4cfab71a143,25,dialogue
dialogue_10649D,0x10649D,只需憑尺書結為內應,c0b771a6b9a448a65dbde0bde7a4a3a7a1a14da4dfc368a4cfb74ea477a45ba151a575bbddbecca4d8aed1b5b2acb0a4bac0b3a14da8c6a5b2a6a8a86fa143,63,dialogue
dialogue_1064DD,0x1064DD,今乃為叛賊之臣,d3b4cfb14ead78a656acb0ba7ea6daa14da4b5a444acb0ab71b8e9a4a7a6daa151a9f5a4e9a4a7a55ca14da4c6acb0af51a6b3a14dc5d1acb0b14ead78a4a3a8faa45da143a4b5a4a3a6adb9cfa14daeaca4a7b54ca4cea143,89,dialogue
dialogue_106537,0x106537,明公若有舉動,bea75eb1fdc26bba7ea14dabebb54caaf9a6d5a143a9faa4bdad59a6b3c17cb0caa14dac59b7edacb0a4bac0b3a143,47,dialogue
dialogue_106567,0x106567,為萬世所唾棄耶,68a6bcb1fda4dea75ead49a544a14dacb0b855a540a9d2b3e8b1f3ad43a148a75ea4a3b1fea6bca14db374b374c2f7a568a143,51,dialogue
dialogue_10659B,0x10659B,此去必定無成,b1a75ec65ba4d1b648a14da1afb14eac50a5bfa9f4a14da6b9a568a5b2a977b54ca6a8a143,37,dialogue
dialogue_1065C1,0x1065C1,見一將星欲墮,a14da4ac59a95dc65ba4d1b648a14da8a3a440b14eac50b1fdbc5aa143a548a4c0b3a5abd7a4a7a14db7edc0b3a662a1afa143,51,dialogue
dialogue_1065F5,0x1065F5,欲礎撐它韝,b1fdc2a6bcb5a5a6f3a448a148,13,dialogue
dialogue_106603,0x106603,在此射鹿,a6a444a1b3ad78a468a45da143a662a6b9ae67b3c0a143,23,dialogue
dialogue_10661B,0x10661B,吾等奉主命特來取汝性命,a4a1afa4c7a4d2a149a75eb5a5a95ea544a952af53a8d3a8faa6bca9caa952a149,33,dialogue
dialogue_106647,0x106647,何故假冒軍士於此,a6a6bcab44a75ead78a4a7a448a149a6f3ac47b0b2ab5fad78a468a9f3a6b9a149aa5aa468a149b665aeb7a6b9a448a14dc459a55babfeb0dda149,59,dialogue
dialogue_106685,0x106685,天隆,a4d1b6a96da140a140a657,11,dialogue
dialogue_1066BE,0x1066BE,忖姓,a6a4a96da140a140a657a140a57ea1400663af6801,21,dialogue
dialogue_1066E8,0x1066E8,士兵數,a96da140a140a657a140a468a74cbcc6a140a74cbad8a1400663af6801,29,dialogue
dialogue_106706,0x106706,坐姓,a7a4a96da140a140a657a140a74ca1400663af6801,21,dialogue
dialogue_10671C,0x10671C,狀態,a96da140a140a65720aaacba41,13,dialogue
dialogue_106799,0x106799,名在野,40a657a662b3a5,7,dialogue
dialogue_1067A1,0x1067A1,數君主,4cbcc6a767a544,7,dialogue
dialogue_106814,0x106814,放棄,a9f1b1f3,4,dialogue
dialogue_10681A,0x10681A,活決定,aca1a84da977,6,dialogue
dialogue_10686E,0x10686E,種寶,bad8c45f20aaab20a65720bad9,13,dialogue
dialogue_106895,0x106895,種尚未同盟,4cbad8a97ca5bca650b7f9,11,dialogue
dialogue_1068A1,0x1068A1,攻守同盟,400663a7f0a675a650b7f9,11,dialogue
dialogue_1068C3,0x1068C3,人佔管,f3b54ca448a6fbbade,9,dialogue
dialogue_1068FB,0x1068FB,選擇要實施的兩個國家,c6bdd0a4c0a74fbfefbedcad6eb9eaac49aabaa8e2add3b0eaae61a149,29,dialogue
dialogue_10691A,0x10691A,種請選擇兩位擔任密使的武將,bad8bdd0bfefbedca8e2a6ecbee1a5f4b14ba8cfaabaaa5ab14ea149,28,dialogue
dialogue_1069ED,0x1069ED,進行驅狼吞虎的郡縣,b14ea1bdd0bfefbedcad6eb669a6e6c558af54a75daaeaaabab070bfa4a149,31,dialogue
dialogue_106A0D,0x106A0D,請選擇實施此計的武將,4d0663bdd0bfefbedcb9eaac49a6b9ad70aabaaa5ab14ea149,25,dialogue
dialogue_106BA0,0x106BA0,請選擇實施此計擔任使者的武將,bdd0bfefbedcb9eaac49a6b9ad70bee1a5f4a8cfaaccaabaaa5ab14ea149,30,dialogue
dialogue_106BCC,0x106BCC,將偽書送往,0663257301b14eb0b0aed1b065a9b90606257301b342a149,24,dialogue
dialogue_106C1C,0x106C1C,請選擇要進行借刀殺人的郡縣,bdd0bfefbedcad6eb669a6e6adc9a44db1fea448aabab070bfa4a149,28,dialogue
dialogue_106CEB,0x106CEB,進行混水摸魚的郡縣,bfbdd0bfefbedcad6eb669a6e6b256a4f4ba4eb3bdaabab070bfa4a149,29,dialogue
dialogue_106D09,0x106D09,進行混水摸魚之計,0663250663257301a6dc06062573b07001b669a6e6b256a4f4ba4eb3bda4a7ad70a149,35,dialogue
dialogue_106D4B,0x106D4B,請選擇要進行破壞城牆的郡縣,4dbdd0bfefbedcad6eb669a6e6af7dc361abb0c0f0aabab070bfa4a149,29,dialogue
dialogue_106DA9,0x106DA9,水請選擇要進行苦肉計的郡縣,56a4f4bdd0bfefbedcad6eb669a6e6ad57a6d7ad70aabab070bfa4a149,29,dialogue
dialogue_106DC7,0x106DC7,武將,b0ac59aa5ab14e,7,dialogue
dialogue_106DCF,0x106DCF,進行苦肉計,560663257301a6dc06062573b07001b669a6e6ad57a6d7ad70a149,27,dialogue
dialogue_106E0C,0x106E0C,請選擇要進行燒糧的郡縣,bdd0bfefbedcad6eb669a6e6bf4ec2b3aabab070bfa4a149,24,dialogue
dialogue_106E4F,0x106E4F,進行燒糧之計,700663257301a6dc06062573b07001b669a6e6bf4ec2b3a4a7ad70a149,29,dialogue
dialogue_106E6D,0x106E6D,進行誘降的郡縣,ad6eb6bdd0bfefbedcad6eb669a6e6bba4adb0aabab070bfa4a149,27,dialogue
dialogue_106E8A,0x106E8A,請選擇要誘降的目標武將,5606bdd0bfefbedcad6ebba4adb0aabaa5d8bcd0aa5ab14ea149,26,dialogue
dialogue_106EA6,0x106EA6,請選擇實施此計擔任密使的武將,0606bdd0bfefbedcb9eaac49a6b9ad70bee1a5f4b14ba8cfaabaaa5ab14ea149,32,dialogue
dialogue_106EEC,0x106EEC,誘降成功,bba4adb0a6a8a55ca149,10,dialogue
dialogue_106F05,0x106F05,進行策反的郡縣,a446a1bdd0bfefbedcad6eb669a6e6b5a6a4cfaabab070bfa4a149,27,dialogue
dialogue_106F21,0x106F21,策反的目標武將,a4a7adbdd0bfefbedcad6eb5a6a4cfaabaa5d8bcd0aa5ab14ea149,27,dialogue
dialogue_106F3D,0x106F3D,此計擔任密使的武將,b070bfbdd0bfefbedcb9eaac49a6b9ad70bee1a5f4b14ba8cfaabaaa5ab14ea149,33,dialogue
dialogue_106F84,0x106F84,策反成功,b5a6a4cfa6a8a55ca149,10,dialogue
dialogue_106F9D,0x106F9D,進行暗殺的郡縣,a6e6bbbdd0bfefbedcad6eb669a6e6b774b1feaabab070bfa4a149,27,dialogue
dialogue_106FB9,0x106FB9,暗殺的目標武將,a5a2b1bdd0bfefbedcad6eb774b1feaabaa5d8bcd0aa5ab14ea149,27,dialogue
dialogue_10700C,0x10700C,進行暗殺,0663257301b9ef0606257301b669a6e6b774b1fea149,22,dialogue
dialogue_1070D8,0x1070D8,電腦托管的郡縣,bdd0bfefbedcad6e2006c2b35da977a1feb8d1b0a30120b971b8a3a6abbadeaabab070bfa4a149,39,dialogue
dialogue_107100,0x107100,此人並非貪財之徒,a6b9a448a8c3ab44b367b05da4a7ae7ba14da5b2b54ca9d2a6a8a143,28,dialogue
dialogue_10711F,0x10711F,此人必往,f4a548a751bba4a4a7a14da6b9a448a5b2a9b9a143,21,dialogue
dialogue_107135,0x107135,吾主特令吾贈與將軍千金,a4a149a45bbb44b14ead78a4a7abc2a657a14da75ea544af53a54fa75ec3d8bb50b14ead78a464aaf7a14dc440b14ead78acdba755a143,55,dialogue
dialogue_10716D,0x10716D,某願施犬馬之力,257301ac59c440ac49a4fcb0a8a4a7a44fa14da640b9cfa46aa8c6a143,29,dialogue
dialogue_1071B0,0x1071B0,此人如柳下惠再世,a6b9a448a670ac68a455b466a641a540a14da5b2a4a3acb0acfca6e2a9d2bba4a143,34,dialogue
dialogue_1071D3,0x1071D3,獻一美人以收其心,51a1b3b367aa4da66ea6e2a14dc46da440acfca448a548a6aca8e4a4dfa14da9bca5b2acb0a7daa9d2a5cea143a6b9a444a179acfca448ad70a17aa45da143,63,dialogue
dialogue_107213,0x107213,方今天下別無英雄,4ea4e8a4b5a4d1a455a74fb54cad5eb6afa14db1a9a6b3b14ead78a6d5a143a75ea544ab44b771b14ead78a4a7c2bea14db771b14ead78a4a7a47ea45da143,63,dialogue
dialogue_107253,0x107253,吾主欲將此女送與將軍為妾,44a6b9acb0a75ea544a4a7a46ba45da143a75ea544b1fdb14ea6b9a46bb065bb50b14ead78acb0a963a14dc1d9aad6afc7a75fa148,53,dialogue
dialogue_107289,0x107289,某當效犬馬之報,bba4a1ad59b16fa670a6b9a14dac59b7edaec4a4fcb0a8a4a7b3f8a143,29,dialogue
dialogue_1072A7,0x1072A7,但恐名譽不立,a8a4d1a455a46ba46ca4a3a4d6a14da6fdaea3a657c541a4a3a5dfa14da6f3b177b54ca964a547a148,41,dialogue
dialogue_1072D1,0x1072D1,公欲以一馬誘之,a4b5a4a544a4bdb1fda548a440b0a8bba4a4a7a148a6b9a448a5b2a4a3adb0a45da143,35,dialogue
dialogue_1072F5,0x1072F5,公欲取天下,b14eada544a4bdb1fda8faa4d1a455a14da6f3b1a4a440b0a8a148,27,dialogue
dialogue_107311,0x107311,今有良馬一匹,acb0a7b14ead78a74fa8d3b54cae7ea148a4b5a6b3a87db0a8a440a4c7a14da4e9a6e6a464a8bda14db4e7a4f4b56ea473a14da670bc69a5ada661a146af53c46dbb50b14ead78a14da548a755aaeaabc2a143,83,dialogue
dialogue_107365,0x107365,將何以為報,a455a4a553bde7a6b9a87dbe73a14db14ea6f3a548acb0b3f8a148,27,dialogue
dialogue_107381,0x107381,為何今日屈居於庸才之下,b177b5b14ead78a6b3c0baa4d1be72aefca4a7a47ea14da57caefcb145a4a3b4dcb771a148a55ca657b449b651a14da670b1b4c56ea8faaaaba146acb0a6f3a4b5a4e9a97da97ea9f3b165a47ea4a7a455a148,83,dialogue
dialogue_1073D8,0x1073D8,恨不逢其主耳,abeba4a3b37ba8e4a544a6d5a143,14,dialogue
dialogue_1073E7,0x1073E7,良禽擇木而棲,64a179a87db856bedca4eca6d3b4cfa14dbde5a6dabedca544a6d3a8c6a17aa8a3bef7a4a3a6ada14daeaca4a7b1dfa86fa143a75ea767a1b3acb0a448b771bde5c2a7a468a14dbde0bb40a4c0a9faa14db2d7a6a8a46ab77ea143,91,dialogue
dialogue_10744B,0x10744B,如旱苗之得甘雨也,7ca1b3a4b5b16fb14ead78a14da670a7f2ad5da4a7b16fa5ccab42a45da143,31,dialogue
dialogue_10748B,0x10748B,必不為所動,a4a1b3a4dfad59bd59a5dba14da5b2a4a3acb0a9d2b0caa143,25,dialogue
dialogue_1074A5,0x1074A5,必能說得,b4cfa1a1afa6b9a568a14da5b2afe0bba1b16fa1b3a8d3adb0a143,27,dialogue
dialogue_1074C1,0x1074C1,願贈與明公,aeaca4a75ea544b773b16fa243a14dc440c3d8bb50a9faa4bda14da548b5b2a4cda66ea143,37,dialogue
dialogue_1074E7,0x1074E7,某豈可不以死力效之,a1a6bca544c3d8a6b9ab70aea6a14dac59b05aa569a4a3a548a6baa44faec4a4a7a148,35,dialogue
dialogue_107533,0x107533,素以孤傲聞名,a8a6b9a448afc0a548a974b6c6bb44a657a14da759a8cfa9faa4bdbfcba9b9a14da5e7a4a3b0caa4dfa143,43,dialogue
dialogue_107560,0x107560,明公可親往求之,a6b9a448a4a3a569a97dad50a14da9faa4bda569bfcba9b9a844a4a7a143ad59b16fa6b9a448a14db54cb2a7a950b16fa766b1e6a14dba7eb16fb169a87da45da143,66,dialogue
dialogue_1075A3,0x1075A3,公乃忠義之士,a6a4b5ba7eabc7b54ca544a14dc576a6dabed5c576a14db4dba767ae60a5c1a14da4d1a455a4c1bea6a143a1b3b1fda44fa7dfaac0bd5ea14dabeba44fa4a3a8aca143a4bda444a9beb871a4a7a468a14db4b1a844acdba755a143,91,dialogue
dialogue_107600,0x107600,唯先生開其愚而拯其厄,ba7eabc7b6c9c05aa14da66ca6dac5d1a952a14da1b3a4a3b671a44fa14db1fda6f9a46ab871a9f3a4d1a455a14da6d3b4bcb34eb24cb575a14da8b4b54ca9d2b44ea143b0dfa5fda5cdb67da8e4b74da6d3ac40a8e4a4cca14db9eaacb0b855a9afa143,100,dialogue
dialogue_107665,0x107665,願先生以天下蒼生為念,c7b54ca46aa456a4d2a9eab867a540a95fa47ea14db05aa569aac5a6d1a9f3aa4cac75a4a7a455a149c440a5fda5cda548a4d1a455bb61a5cdacb0a9c0a14db67da1b3b74dbe7ca6d3bde7b1d0a143,79,dialogue
dialogue_1076B5,0x1076B5,恨未遇英雄耳,a14da6a75ea6b3ac4fa4dfa45ba86fa14dabeba5bcb94aad5eb6afa6d5a143,31,dialogue
dialogue_1076D5,0x1076D5,將軍奈何舍美玉而求頑石乎,a4d1a4a1afa444a440afd1a4d2a6d5a14da677b4b1bdcda4d1a455a8c6a148b14ead78a960a6f3aad9acfca5c9a6d3a844b978a5dba547a148,57,dialogue
dialogue_10770F,0x10770F,眾卿有何意見,a1a75eb1fda8faa1ada477a45ba14db2b3adeba6b3a6f3b74ea8a3a148,29,dialogue
dialogue_10772D,0x10772D,老底荓悀,a6d1a9b3d3b1d1a444a74cae61b160a8c6a14da4a3a5b2acb0bc7ea143,29,dialogue
dialogue_10774B,0x10774B,此兵家必勝之道也,aca74caaccb8deb944a45da143ac47afe0a6d3a5dca4a7a4a3afe0a14da5cea6d3a5dca4a7a4a3a5cea14daaf1a6d3a5dca4a7bbb7a143a751a6d3bba4a4a7a14db6c3a6d3a8faa4a7a14db9eaa6d3b3c6a4a7a14db16aa6d3c1d7a4a7a14dabe3a6d3bcb8a4a7a14da8f5a6d3c5baa4a7a14da748a6d3b3d2a4a7a14dbfcba6d3c2f7a4a7a14da7f0a8e4b54cb3c6a14da558a8e4a4a3b74ea14da6b9a74cae61a5b2b3d3a4a7b944a45da143,173,dialogue
dialogue_1077F9,0x1077F9,其次伐交,a14da4a457a74ca5efbfd1a14da8e4a6b8a5efa5e6a14da8e4a6b8a5efa74ca14da8e4a455a7f0abb0a143,43,dialogue
dialogue_107825,0x107825,故兵不頓而利可全,a14daab5bda5cea74caacca14da97da448a4a7a74ca14da6d3ab44bed4a45da151a9dea448a4a7abb0a14da6d3ab44a7f0a45da151b7b4a448a4a7b0eaa14da6d3ab44a45ba45da143a5b2a548a5feaaa7a9f3a4d1a455a14dac47a74ca4a3b979a6d3a751a569a5fea143,107,dialogue
dialogue_107891,0x107891,不知彼而知己,a4a3b7aabea476aabea9bca14da6cabed4a4a3ac70a151a4a3aabea9bca6d3aabea476a14da440b3d3a440ad74a151a4a3aabea9bca14da4a3aabea476a14da843bed4a5b2b1d1a143,73,dialogue
dialogue_1078DB,0x1078DB,故能自保而全勝也,aba4a3a569b3d3aacca14da675a45da151a569b3d3aacca14da7f0a45da143a675ab68a4a3a8aca14da7f0ab68a6b3be6ca143b5bda675aacca14dc2c3a9f3a445a661a4a7a455a151b5bda7f0aacca14db0caa9f3a445a4d1a4a7a457a151ac47afe0a6dbab4fa6d3a5feb3d3a45da143,113,dialogue
dialogue_10794D,0x10794D,是故勝兵先勝而後求戰,a3b7aab5bdbed4aacca14da5dfa9f3a4a3b1d1a4a7a661a14da6d3a4a3a5a2bcc4a4a7b1d1a45da143ac4fac47b3d3a74ca5fdb3d3a6d3abe1a844bed4a14db1d1a74ca5fdbed4a6d3abe1a844b3d3a143,81,dialogue
dialogue_10799F,0x10799F,之國而以為樂,a1a5efa448a4a7b0eaa6d3a548acb0bcd6a14dab44a4afaacca4a7a74ca45da143,33,dialogue
dialogue_1079C1,0x1079C1,則忖狴峓,ab68a6a4d2a5cea74ca4a7b944a14da179a7f0a4dfacb0a457a14da7f0abb0acb0a455a151a4dfbed4acb0a457a14da74cbed4acb0a455a143a17a,59,dialogue
dialogue_1079FD,0x1079FD,今時值秋涼,a6d3a5bcc4a74cbcc6a6b8ab49acc9a14db9f0a5c7a4a4adeca14dad59a4a3b6cfb0a3a14dabe1a5b2acb0b177a143a4b5aec9adc8aceeb244a14da448b0a8a677b6a220a14da5bfb7eda9baa5efa143,80,dialogue
dialogue_107A4E,0x107A4E,求臣存畜軍士,a844a6daa673af62ad78a468a14da477b94cbcc6b8fca151a4b5c2b3aff3c2d7a8aca14dad78beb9a7b9b3c6a14da448b0a8b6afa7a7a14da569a548a5efb8e9a143,66,dialogue
dialogue_107A91,0x107A91,攻今敵有隙可乘,4da7f0a4b5bcc4a6b3bbd8a569adbca14da4a3b44ea6b9aec9a5efa4a7a14da7f3abdda6f3aec9a148,41,dialogue
dialogue_107ABB,0x107ABB,今若火速進兵,c6a74caa6ba4aaa147a179a7f0a8e4b54cb3c6a14da558a8e4a4a3b74ea143a17aa4b5ad59a4f5b374b669a74ca14da8cfbcc4a4a3afe0b4a3a8bea14da5b2b54da5feb3d3a86fa143,73,dialogue
dialogue_107B05,0x107B05,吾兵乃久經訓練之眾,efa143a4bdb5a5a5f0aaf8a54ca448be55aef0a14db7c0a6dba476abc2adb7a149a75ea74ca444a45bb867b056bd6da4a7b2b3a14da55ba548c2b3afb0a552a84ba14db05aa6b3a4a3b3d3a4a7b27aa148,81,dialogue
dialogue_107B57,0x107B57,況今軍思效死,a5a4b5be69a74ca4e9a45ba151a4a3bed4ab68c369a14dc369ab68ad50af66a143aa70a4b5ad78abe4aec4a6baa14db14eabe4a5cea952a143a6daa670a4a3b3d3a14db7eda8fca6bab86fa143,77,dialogue
dialogue_107BF3,0x107BF3,今只宜修文偃武,a1ab65bcc6bfb3a74ca14dad78a44faf68b1cda14dc2b3a453a4a3c47ea151a4b5a575a979add7a4e5b0b3aa5aa14dbc57b35dbec7aed5a14da548a677a5c1a4dfa151bd77b9cfa6d3b669a14da5bca569b0caa74ca45da143,89,dialogue
dialogue_107C4D,0x107C4D,此乃保國之計也,a670a4a4b5a75eb0eabffac2b3b24cc1a1a14da4a3a979bbb7a9baa151a4a3a670bedac049a675ad6ea14dabf2ad78b752a5c1a143a6b9a444ab4fb0eaa4a7ad70a45da143,69,dialogue
dialogue_107C93,0x107C93,將軍猶欲行強為之事,d3b373a67ea9baa5efa14dad78a5c1a4a3b9e7a151adddbcc4b14ea8acb4bca668bfd1a14dab44b5a5b6a2a4a7bdfaa151b14ead78b553b1fda6e6b16aacb0a4a7a8c6a14da6b9ac59a9d2a548a4a3b4b1ad65a650a45da143,89,dialogue
dialogue_107CED,0x107CED,若不審時勢而輕進,d3b669bcc4b14ea8acb4bca668bfd1a14da7dab5a5a575a569a6dba675a151add4a8e4a4baa6b3c5dca14da4e8a569b9cfa8faa143ad59a4a3bc66aec9b6d5a6d3bbb4b669a14da6b9a8fab1d1a4a7b944a45da143,85,dialogue
dialogue_107D43,0x107D43,公宜修德以安民,b0a544a4bda979add7bc77a548a677a5c1a14da444acb0a457ad70a143ad59b16ab0caa74ca5d2a14da5bfb553a9dcb3c2b1cfa4f5a14da5b2ad50a6dbb549a45da143c440a544a4bdb9eea4a7a143,79,dialogue
dialogue_107D93,0x107D93,今日將軍又欲出師,a6a6daa95dc65ba4d1a4e5a14da4b5b14eac50b774a6d3a4a3a9faa143a4b5a4e9b14ead78a453b1fda558ae76a14da6b9a6e6acc6ac4fa4a3a751a143a544a4bda569adb0b640a4eea4a7a143,77,dialogue
dialogue_107DE1,0x107DE1,今明公欲以一小忿而起全國之兵,b669a1a74caacca14db0eaa4a7a46aa8c6a14da6baa5cda4a7a661a14da673a460a4a7b944a14da4a3a569a4a3b9eea45da143a4b5a9faa4bdb1fda548a440a470a9c1a6d3b05fa5feb0eaa4a7a74ca14dab44a4fdb944a45da143,91,dialogue
dialogue_107E3D,0x107E3D,將不可以慍致戰,b9eea4a544a4a3a569a548abe3bfb3ae76a14db14ea4a3a569a548b759ad50bed4a143abe3a569a548b45fb3dfa14db759a569a548b45faeaea143a460b0eaa4a3a569a548b45fa673a14da6baaacca4a3a569a548b45fa5cda143,91,dialogue
